식당(ID),식당명,지역명,입식좌석수,좌식좌석수,주차가능여부,와이파이제공여부,놀이방유무,반려동물입장가능여부,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,택배판매유무,배리어프리유무,배달서비스유무,예약방식명,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,키오스크유무,모바일페이먼트유무,스마트오더유무,대표메뉴명,식당상태
351891,해밀,전라북도 전주시,32,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,덕진공원,35.8475,127.121,710.179744,N,N,N,,운영중
351892,도마,전라북도 전주시,0,92,N,N,N,N,Y,N,화요일,,N,N,N,N,레드테이블,,오송제,35.85935,127.1255,882.084073,N,N,N,,운영중
351894,홍춘천 송천1점,전라북도 전주시,0,0,N,N,N,N,Y,N,,매일 11:00~00:00,N,N,N,N,,http://www.odr.kr/mjvidl,오송제,35.85935,127.1255,846.653184,N,N,N,,운영중
351898,신포우리만두 송천용소점,전라북도 전주시,0,0,N,N,N,N,Y,N,일요일,매일 10:00~21:30,N,N,N,N,,http://www.odr.kr/m692n8,,,,,N,N,N,,운영중
351907,커피콩볶는샌드위치,전라북도 전주시,32,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,약수암(전주),35.84509,127.1584,425.740335,N,N,N,,운영중
351908,등대수산 인후동,전라북도 전주시,40,24,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,http://blog.naver.com/lighthouses2,,,,,N,N,N,,운영중
351918,황태도둑 송천점,전라북도 전주시,50,0,N,N,N,N,Y,Y,연중무휴,매일 17:00~02:00,N,N,Y,N,레드테이블,,오송제,35.85935,127.1255,931.895357,N,N,N,,운영중
351927,찰스비,전라북도 전주시,38,0,N,N,N,N,Y,N,,매일 12:00~23:00,N,N,N,N,레드테이블,,덕진공원,35.8475,127.121,577.056235,N,N,N,,운영중
351933,아리수막걸리,전라북도 전주시,24,12,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,오송제,35.85935,127.1255,943.575142,N,N,N,,운영중
351943,생고기 제작소,전라북도 전주시,80,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,http://mtsolution.co.kr/senggogisch,오송제,35.85935,127.1255,418.443558,N,N,N,,운영중
351949,명륜진사갈비 전주 송천점,전라북도 전주시,114,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,,,,,N,N,N,,운영중
351963,맛깔참죽 전주 송천점,전라북도 전주시,0,0,N,Y,N,N,Y,N,일요일,매일 09:00~21:00,N,N,N,N,,"http://www.yesjuk.com,http://blog.naver.com/whooto,http://www.facebook.com/yesjuk,http://www.instagram.com/yesjukofficial",오송제,35.85935,127.1255,978.841226,N,N,N,,운영중
351968,육값어치 송천점,전라북도 전주시,40,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,오송제,35.85935,127.1255,835.69058,N,N,N,,운영중
351977,이디야전주금암점,전라북도 전주시,50,0,N,N,N,N,Y,N,,평일 09:00~22:00,N,N,Y,N,레드테이블,"http://www.ediya.com/,http://instagram.com/ediya.coffee",건지산,35.8294,127.1344,935.134128,N,Y,Y,,운영중
351991,꽃돼지대박났네,전라북도 전주시,0,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,약수암(전주),35.84509,127.1584,316.629529,N,N,N,,운영중
351998,남다른감자탕 전주송천점,전라북도 전주시,0,0,Y,Y,Y,N,Y,Y,,"매일 00:00~24:00, 매일 11:00~22:00",N,N,Y,전화예약,,http://www.namzatang.com/,,,,,N,N,N,,운영중
352000,천사곱창,전라북도 전주시,43,0,N,Y,N,N,Y,Y,,매일 16:00~02:00,N,N,Y,N,레드테이블,,오송제,35.85935,127.1255,870.525523,N,N,N,,운영중
352001,우리밀동우인후본점,전라북도 전주시,56,36,N,Y,N,N,Y,Y,,"매일 11:00~21:00, 화요일 00:00~24:00",N,N,Y,N,레드테이블,,약수암(전주),35.84509,127.1584,641.169277,N,N,N,,운영중
352004,도야생곱창갈비 전북대점,전라북도 전주시,0,0,Y,Y,N,N,Y,Y,연중무휴,매일 17:00~01:00,N,N,Y,전화예약,,,덕진공원,35.8475,127.121,396.964032,N,N,N,,운영중
352009,동아리방퓨전소주호프 전북대점,전라북도 전주시,100,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,덕진공원,35.8475,127.121,509.84918,N,N,N,,운영중
352011,충만치킨 전주전북대점,전라북도 전주시,64,0,N,N,N,N,Y,N,일요일,매일 14:00~24:30,N,N,N,N,레드테이블,http://063-252-7979.okqr.co.kr/,덕진공원,35.8475,127.121,570.15251,N,N,N,,운영중
352012,카페로이,전라북도 전주시,32,0,N,N,N,N,Y,N,,매일 12:00~23:00,N,N,N,N,레드테이블,,덕진공원,35.8475,127.121,586.885657,N,N,N,,운영중
352013,하남돼지집전주송천점,전라북도 전주시,60,0,Y,N,N,N,Y,Y,연중무휴,매일 16:00~24:00,N,N,Y,온라인예약,레드테이블,http://www.hanampig.co.kr/,오송제,35.85935,127.1255,886.823486,N,N,N,,운영중
352014,까르네,전라북도 전주시,76,0,N,N,N,N,Y,N,,매일 16:00~23:30,N,N,N,N,레드테이블,,오송제,35.85935,127.1255,842.56434,N,N,N,,운영중
352022,백세곰탕 본점,전라북도 전주시,0,0,Y,Y,N,N,Y,Y,,매일 10:00~21:00,N,N,N,전화예약,,,덕진공원,35.8475,127.121,586.19779,N,N,N,,운영중
352023,오봉도시락 전북대후문점,전라북도 전주시,30,0,N,N,N,N,Y,N,일요일,매일 09:00~20:30,N,N,Y,N,레드테이블,http://blog.naver.com/dhfpswl3632,전북대학교 박물관,35.84626,127.132,540.334406,N,N,N,,운영중
352039,Espresso 822-7,전라북도 전주시,0,0,N,N,N,N,Y,N,목요일,매일 11:00~23:00,N,N,N,N,,,오송제,35.85935,127.1255,926.829272,N,N,N,,운영중
352046,돈스엔스파 동산점,전라북도 전주시,22,0,N,N,N,N,Y,N,,매일 10:00~21:00,N,N,N,N,레드테이블,http://www.odr.kr/MT03FB,호남제일문,35.86935,127.0709,537.456369,N,N,N,,운영중
352047,커피갤러리,전라북도 전주시,40,0,N,N,N,N,Y,N,월요일,매일 12:00~24:00,N,N,N,N,레드테이블,,,,,,N,N,N,,운영중
352050,국수나무 전주송천점,전라북도 전주시,36,0,N,N,N,N,Y,N,,매일 11:00~20:30,N,N,Y,N,레드테이블,http://www.odr.kr/mfdquo,오송제,35.85935,127.1255,284.577666,N,N,N,,운영중
352052,노트릭,전라북도 전주시,24,0,N,Y,N,N,Y,N,월요일,매일 12:00~22:30,N,N,N,N,레드테이블,"https://instagram.com/notrick_coffee,http://m.smartstore.naver.com/notrick_coffee",덕진공원,35.8475,127.121,571.64505,N,N,N,,운영중
352059,미스터 빈 아중점,전라북도 전주시,40,0,N,Y,N,N,Y,N,,매일 10:00~24:00,N,N,Y,N,레드테이블,http://instagram.com/mr.bean.coffee,,,,,N,N,N,,운영중
352071,파리바게뜨 오송점,전라북도 전주시,0,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,오송제,35.85935,127.1255,633.028834,N,N,N,,운영중
352074,뚜레쥬르 전북대 사대부고점,전라북도 전주시,22,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,전북대학교 박물관,35.84626,127.132,632.113235,N,N,N,,운영중
363277,전북대학교병원 푸드코트,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
363440,백번탕횟집,전라북도 전주시,11,5,N,Y,N,N,N,N,일요일,,N,N,N,N,,,,,,,N,N,N,"민어탕, 대구탕",운영중
363577,전주환영영양돌솥밥,전라북도 전주시,56,0,N,Y,N,N,N,N,"설날, 추석 당일",,N,N,N,N,,,,,,,N,N,N,영양돌솥밥,운영중
363954,만수성,전라북도 전주시,36,0,N,N,N,N,N,N,월요일,,N,N,N,N,,,,,,,N,N,N,"짜장면, 짬뽕,탕수육,쟁반짜장",운영중
364117,용인백암순대국,전라북도 전주시,80,0,Y,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"순대국, 추어탕, 황태국, 머릿고기수육 , 토종순대",운영중
367663,1993가맥,전라북도 전주시,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
368440,소리마당,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"청국장,시골밥상,제육볶음,메밀전병,김치찌개",미확인
368451,꽃담,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,폐업
368562,커피(COFFEE)상상,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
370312,미스터보쌈5379 전주송천점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,폐업
371106,롯데리아 롯데마트전주송천점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
371172,가마골보신탕,전라북도 전주시,48,0,Y,Y,N,N,N,N,"2, 4주 일요일",,N,N,N,N,,,,,,,N,N,N,,운영중
371226,시골통닭가맥,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
371238,아성각,전라북도 전주시,40,0,Y,Y,N,N,N,N,월요일,,N,N,N,N,,,,,,,N,N,N,,폐업
371347,무주덕유산도야지,전라북도 전주시,28,0,Y,Y,N,N,N,N,연중무휴,,N,N,N,N,,,,,,,N,N,N,"꺼멍돼지삼겹살, 꺼멍돼지목삼겹",폐업
371411,생생집,전라북도 전주시,44,0,N,Y,N,N,N,N,"첫, 셋째주 일요일",,N,N,N,N,,,,,,,N,N,N,"막걸리,파전,다슬기,청국장",운영중
371930,한돈장터,전라북도 전주시,24,48,Y,Y,N,N,N,N,"월요일, 추석 당일, 추석 다음날, 설날 당일, 설날 다음날",,N,N,N,N,,,,,,,N,N,N,"안창살, 살치살, 갈비살, 부채살",폐업
373927,대왕산아구찜탕전문점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
380121,국밥세상,전라북도 전주시,80,0,Y,Y,N,N,N,N,"설날, 추석 당일",,N,N,N,N,,,,,,,N,N,N,"국밥, 수육",폐업
380418,초가카페,전라북도 전주시,0,0,N,Y,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
380859,웰돈 전주대점,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,폐업
381281,신가네정읍국밥 전주점,전라북도 전주시,44,56,Y,N,N,N,Y,Y,연중무휴,매일 06:00~22:00,N,N,Y,전화예약,레드테이블,"http://wwww.정읍국밥.com,https://blog.naver.com/shingane0,https://www.instagram.com/shingane__jeongeup,https://www.facebook.com/%EC%8B%A0%EA%B0%80%EB%84%A4%EC%A0%95%EC%9D%8D%EA%B5%AD%EB%B0%A5-253181398898778/?modal=admin_todo_tour",국립전주박물관,35.80133,127.0897,557.769953,N,N,N,,운영중
381282,화산소국밥,전라북도 전주시,0,0,Y,N,N,N,Y,Y,연중무휴,,N,N,Y,전화예약,레드테이블,http://0632216018.tshome.co.kr/,다가공원,35.8122,127.1198,683.785188,N,Y,Y,,운영중
381284,에버빈커피,전라북도 전주시,50,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,전북도청도서관,35.82033,127.1088,277.45363,N,N,N,,운영중
381285,레디오스타,전라북도 전주시,24,0,N,Y,N,N,Y,N,일요일,매일 17:00~02:00,N,N,N,N,레드테이블,,객사길,35.81762,127.1437,94.426783,N,N,N,,운영중
381290,효자동아귀찜,전라북도 전주시,120,24,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,전북도청도서관,35.82033,127.1088,550.293646,N,N,N,,운영중
381293,영광집,전라북도 전주시,56,36,N,N,N,N,Y,N,,매일 10:00~22:00,N,N,Y,N,레드테이블,,다가공원,35.8122,127.1198,522.983113,N,N,N,,운영중
381298,떳다청하,전라북도 전주시,48,28,N,N,N,N,Y,N,연중무휴,매일 11:00~21:00,N,N,Y,N,레드테이블,"http://cityfood.co.kr/h9/tteosdacheongha,http://07073840364.kobiz114.co.kr/",객사길,35.81762,127.1437,224.071738,N,N,N,,운영중
381302,전주회관,전라북도 전주시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,http://www.cityfood.co.kr/h9/jeonju1111,객사길,35.81762,127.1437,64.294034,N,N,N,,운영중
381305,봉구스밥버거 전주대점,전라북도 전주시,0,0,N,N,N,N,Y,N,,,N,N,Y,전화예약,,http://www.bongousse.net,전주대학교 박물관,35.81416,127.0901,353.796833,N,N,N,,운영중
381307,납작한슬리퍼,전라북도 전주시,0,0,N,N,N,N,Y,N,,"평일 11:00~22:00, 주말 09:00~22:00",N,N,N,N,,,객사길,35.81762,127.1437,251.149729,N,N,N,,운영중
381311,죽이야기 효자휴먼시아점,전라북도 전주시,34,0,N,N,N,Y,Y,N,,평일 09:30~21:30,N,N,Y,N,레드테이블,"http://www.jukstory.com,https://m.facebook.com/jukstory1/",,,,,N,N,N,,운영중
381319,마포갈매기,전라북도 전주시,50,0,N,N,N,N,Y,N,,매일 17:00~04:00,N,N,N,N,레드테이블,,황강서원,35.82904,127.1031,999.834466,N,N,N,,운영중
381320,산촌신쭈꾸미,전라북도 전주시,90,0,Y,Y,N,N,Y,Y,,매일 11:00~21:00,N,N,Y,N,레드테이블,http://www.instagram.com/sanchon9946,,,,,N,N,N,,운영중
381321,빨간맛도리,전라북도 전주시,40,40,Y,Y,N,N,Y,Y,,,N,N,Y,전화예약,레드테이블,,전주대학교 박물관,35.81416,127.0901,526.873313,N,N,N,,운영중
381337,꿀비,전라북도 전주시,32,8,N,Y,N,N,Y,Y,,"일요일 13:00~22:00, 토요일 11:00~22:00",N,N,Y,전화예약,레드테이블,http://blog.naver.com/ggulbee1/,전주대학교 박물관,35.81416,127.0901,749.799057,N,N,N,,운영중
381340,돼지박사전주점,전라북도 전주시,100,0,N,N,N,N,Y,N,,매일 11:00~03:00,N,N,Y,N,레드테이블,,객사길,35.81762,127.1437,257.189163,N,N,N,,운영중
381344,정다운밥상,전라북도 전주시,0,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,,,,,N,N,N,,운영중
381352,지정환피자 서신진북점,전라북도 전주시,0,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,http://www.odr.kr/MIgr4Y,,,,,N,N,N,,운영중
381356,고수닭갈비효자점,전라북도 전주시,40,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,전북도청도서관,35.82033,127.1088,433.355247,N,N,N,,운영중
381360,이조참치,전라북도 전주시,0,0,N,N,N,N,Y,N,일요일,매일 17:00~02:00,N,N,N,N,,,다가공원,35.8122,127.1198,489.438353,N,N,N,,운영중
381364,녹향,전라북도 전주시,0,68,N,N,N,N,Y,N,,매일 12:00~22:00,N,N,N,N,레드테이블,,,,,,N,N,N,,운영중
381368,소가담,전라북도 전주시,0,0,N,N,N,N,Y,N,,매일 11:00~21:00,N,N,Y,전화예약,레드테이블,http://instagram.com/jj_sogdam,황강서원,35.82904,127.1031,618.272436,N,N,N,,운영중
381369,국민각,전라북도 전주시,16,12,N,N,N,N,Y,Y,일요일,매일 10:30~20:00,N,N,N,전화예약,레드테이블,,객사길,35.81762,127.1437,66.899087,N,N,N,,운영중
381371,갑기회관 효자점,전라북도 전주시,64,25,N,N,N,N,Y,N,연중무휴,매일 10:00~22:00,N,N,N,N,레드테이블,,전북도청도서관,35.82033,127.1088,435.722058,N,N,N,,운영중
381372,전주돌솥감자탕,전라북도 전주시,24,40,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,전주대학교 박물관,35.81416,127.0901,539.842789,N,N,N,,운영중
381376,고기그리고맛있는솜씨,전라북도 전주시,0,0,Y,Y,N,N,Y,Y,일요일,매일 11:30~00:00,N,N,N,전화예약,,,,,,,N,N,N,,운영중
381377,서해바다횟집,전라북도 전주시,200,0,Y,Y,N,N,Y,Y,일요일,매일 10:00~22:00,N,N,Y,전화예약,레드테이블,,황강서원,35.82904,127.1031,459.779933,N,N,N,,운영중
381380,역전할머니맥주 서곡점,전라북도 전주시,0,0,N,Y,N,N,Y,Y,,,N,N,N,전화예약,,,황강서원,35.82904,127.1031,717.266811,N,N,N,,운영중
381381,321베렌도 객사점,전라북도 전주시,25,0,N,Y,N,N,Y,Y,수요일,,N,N,N,전화예약,레드테이블,https://www.instagram.com/321berendo_cafe,객사길,35.81762,127.1437,163.466264,N,N,N,,운영중
381384,외로워도 술퍼도,전라북도 전주시,20,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,학소암(전주),35.7869,127.1456,845.55285,N,N,N,,운영중
381390,전래동화 전주신시가지점,전라북도 전주시,20,20,N,N,N,N,Y,N,일요일,매일 16:00~02:00,N,N,Y,N,레드테이블,,전주대학교 박물관,35.81416,127.0901,533.591134,N,N,N,,운영중
381399,카페안테나,전라북도 전주시,28,0,N,N,N,N,Y,N,,매일 11:00~23:00,N,N,N,N,레드테이블,,,,,,N,N,N,,운영중
381401,오래옥본점,전라북도 전주시,35,0,N,N,N,N,Y,N,월요일,매일 06:30~15:00,N,N,N,N,레드테이블,,전북도청도서관,35.82033,127.1088,727.925983,N,N,N,,운영중
381402,본죽 전주효자서부시장점,전라북도 전주시,18,0,N,N,N,N,Y,N,,"평일 09:30~21:30, 토요일 09:30~21:30, 일요일 09:30~21:30",N,N,Y,N,레드테이블,https://www.bonif.co.kr/menu/list?brdCd=BF101,다가공원,35.8122,127.1198,943.092463,N,N,N,,운영중
381403,보나베띠 전북도청점,전라북도 전주시,78,0,Y,Y,N,N,Y,Y,,매일 11:30~22:00,N,N,Y,전화예약,레드테이블,http://5wine.net/,전북도청도서관,35.82033,127.1088,554.535453,N,N,N,,운영중
381424,마루벌돌구이 호남본점,전라북도 전주시,110,0,N,N,N,N,Y,N,연중무휴,매일 10:00~23:00,N,N,Y,N,레드테이블,,전주대학교 박물관,35.81416,127.0901,767.717628,N,N,N,,운영중
381425,한스델리 중앙점,전라북도 전주시,96,0,Y,Y,N,N,Y,N,연중무휴,매일 11:00~21:30,N,N,Y,N,레드테이블,"http://www.hansdeli.com/,https://www.instagram.com/hansdeli,https://www.facebook.com/hansdeli,https://blog.naver.com/myhansdeli,https://hansdelisg.modoo.at/",객사길,35.81762,127.1437,213.202691,N,N,N,,운영중
381427,빽다방 전북도청타운점,전라북도 전주시,100,0,N,Y,N,N,Y,Y,,"평일 10:00~23:00, 주말 10:00~23:00",N,N,Y,N,레드테이블,http://paikdabang.com/,전북도청도서관,35.82033,127.1088,430.219464,N,N,N,,운영중
381440,모란객잔,전라북도 전주시,42,15,Y,N,N,N,Y,N,연중무휴,매일 11:00~22:00,N,N,Y,전화예약,레드테이블,https://dangoljip.com/_Store/?code=713,,,,,N,N,N,,운영중
381442,구운통닭 서신점,전라북도 전주시,0,0,N,N,N,N,Y,N,,매일 15:00~00:00,N,N,N,N,레드테이블,,황강서원,35.82904,127.1031,837.720556,N,N,N,,운영중
381447,장군,전라북도 전주시,36,0,N,N,N,N,Y,N,일요일,"평일 11:30~21:30, 11:30~21:30 14:30~16:30",N,N,Y,N,레드테이블,,,,,,N,N,N,,운영중
381459,손으로칼국수,전라북도 전주시,40,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,객사길,35.81762,127.1437,572.210042,N,N,N,,운영중
381461,이삭토스트 전주효자점,전라북도 전주시,12,0,N,N,N,N,Y,N,일요일,"평일 11:00~20:20, 토요일 11:00~17:40",N,N,Y,N,레드테이블,,황강서원,35.82904,127.1031,264.012063,N,Y,Y,,운영중
381470,임실치즈피자 신시가지점,전라북도 전주시,0,0,N,N,N,N,Y,N,연중무휴,매일 11:00~01:00,N,N,Y,N,,http://www.ispizza.co.kr/,전주대학교 박물관,35.81416,127.0901,817.050641,N,N,N,,운영중
381474,노다지,전라북도 전주시,22,0,N,N,N,N,Y,N,,,N,N,N,N,,,황강서원,35.82904,127.1031,264.240883,N,N,N,,운영중
381478,카페에레쯔,전라북도 전주시,0,0,Y,Y,N,N,Y,Y,,매일 10:00~22:00,N,N,Y,N,레드테이블,,,,,,Y,Y,Y,,운영중
381482,59쌀피자 삼천1호점,전라북도 전주시,6,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,,,,,N,N,N,,운영중
381490,효자분식,전라북도 전주시,0,0,N,N,N,N,Y,N,일요일,매일 06:00~21:00,N,N,N,N,레드테이블,,다가공원,35.8122,127.1198,974.55334,N,N,N,,운영중
381494,배스킨라빈스 전주효자홈플러스,전라북도 전주시,11,0,N,N,N,N,Y,N,,매일 10:00~22:30,N,N,Y,N,레드테이블,"http://www.baskinrobbins.co.kr,http://blog.naver.com/brgirl31/,https://www.facebook.com/baskinrobbinskr/,https://www.instagram.com/baskinrobbinskorea/",다가공원,35.8122,127.1198,799.608292,Y,Y,Y,,운영중
381500,마성떡볶이 홈플러스 전주효자점,전라북도 전주시,168,0,Y,N,N,N,Y,N,일요일,매일 10:00~21:00,N,N,N,N,레드테이블,http://www.masungfood.com/,다가공원,35.8122,127.1198,799.608292,N,N,N,,운영중
381502,콩샌 문학초점,전라북도 전주시,45,0,N,N,N,N,Y,N,일요일,"평일 09:00~21:00, 토요일 09:00~20:00",N,N,Y,N,레드테이블,,황강서원,35.82904,127.1031,231.345516,N,N,N,,운영중
381503,"역전할머니맥주효자2호점	",전라북도 전주시,100,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,,,,,N,N,N,,운영중
381505,알베르베로,전라북도 전주시,12,0,Y,Y,N,N,Y,N,,매일 08:30~22:00,N,N,Y,전화예약,레드테이블,https://www.instagram.com/junseo0525,,,,,N,N,N,,운영중
381507,신포우리만두 중화산점,전라북도 전주시,40,0,N,Y,N,N,Y,N,화요일,,N,N,Y,N,레드테이블,http://www.sinpomandoo.co.kr/,다가공원,35.8122,127.1198,503.610444,N,N,N,,운영중
381516,비어드파파 전주효자점,전라북도 전주시,34,0,N,N,N,N,Y,N,,매일 10:00~22:00,N,N,Y,N,레드테이블,http://www.beardpapas.co.kr/,황강서원,35.82904,127.1031,438.973457,N,N,N,,운영중
381536,파리바게뜨 전주태평점,전라북도 전주시,0,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,객사길,35.81762,127.1437,556.408973,N,N,N,,운영중
381540,파리바게뜨 전주라일락점,전라북도 전주시,18,0,N,N,N,N,Y,N,,매일 07:00~23:30,N,N,Y,N,레드테이블,,,,,,N,N,N,,운영중
381547,유가네한우곰탕인후점,전라북도 전주시,36,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,,,,,N,N,N,,운영중
381549,하림맥시칸치킨아중2호점,전라북도 전주시,16,0,N,N,N,Y,Y,N,연중무휴,매일 12:00~00:00,N,N,Y,N,레드테이블,http://0632449987.bdp.kr/,,,,,N,N,N,,운영중
381551,가장맛있는족발,전라북도 전주시,58,0,N,N,N,N,Y,N,연중무휴,매일 16:00~00:00,N,N,Y,N,레드테이블,,오송제,35.85935,127.1255,886.823486,N,N,N,,운영중
381568,충만치킨인후점,전라북도 전주시,48,0,N,N,N,N,Y,N,,매일 15:00~00:30,N,N,Y,N,레드테이블,,약수암(전주),35.84509,127.1584,694.938032,N,N,N,,운영중
381571,호성동고깃집 ,전라북도 전주시,0,0,N,Y,N,N,Y,Y,,,N,N,N,전화예약,레드테이블,http://instagram.com/hoseongdong_Meat,전주동물원,35.85512,127.1443,986.561582,N,N,N,,운영중
381572,고씨네 전북대점,전라북도 전주시,48,0,N,Y,N,N,Y,N,,매일 11:00~21:00,N,N,Y,전화예약,레드테이블,http://www.gossine.com,덕진공원,35.8475,127.121,570.15251,N,N,N,,운영중
381583,오꾸꼬 송천점,전라북도 전주시,20,0,N,N,N,N,Y,Y,,매일 16:00~00:00,N,N,Y,N,레드테이블,http://www.odr.kr/mpv5ca,오송제,35.85935,127.1255,844.927224,N,N,N,,운영중
381585,동양닭집,전라북도 전주시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
381588,양푼집,전라북도 전주시,0,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,약수암(전주),35.84509,127.1584,123.964304,N,N,N,,운영중
381594,송천참옻닭,전라북도 전주시,68,0,Y,Y,N,N,Y,Y,,매일 11:00~22:00,N,N,N,전화예약,레드테이블,http://blog.naver.com/hanbinida,오송제,35.85935,127.1255,799.852397,N,N,N,,운영중
381605,조선치킨 동산반월점,전라북도 전주시,32,0,N,N,N,N,Y,N,연중무휴,매일 12:00~23:30,N,N,Y,N,레드테이블,http://0632149901.bdp.kr,호남제일문,35.86935,127.0709,577.992882,N,N,N,,운영중
381612,동대문엽기떡볶이 전주송천점,전라북도 전주시,40,0,N,Y,N,N,Y,Y,,매일 11:00~22:30,N,N,Y,전화예약,레드테이블,http://www.yupdduk.com/,오송제,35.85935,127.1255,479.869276,N,N,N,,운영중
381616,연지닭갈비,전라북도 전주시,28,16,Y,N,N,N,Y,Y,,매일 11:00~23:00,N,N,Y,전화예약,레드테이블,,오송제,35.85935,127.1255,351.40154,N,N,N,,운영중
381623,송천청마루정육식당,전라북도 전주시,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,,오송제,35.85935,127.1255,860.289535,N,N,N,,운영중
381628,놀이터,전라북도 전주시,0,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,,,,,N,N,N,,운영중
381630,조커닭 양궁카페,전라북도 전주시,0,0,N,N,N,N,Y,N,,매일 10:30~02:00,N,N,N,N,레드테이블,,덕진공원,35.8475,127.121,570.15251,N,N,N,,운영중
381643,현대옥전주고속버스터미널점,전라북도 전주시,44,16,N,N,N,N,Y,N,,매일 00:00~24:00,N,N,Y,N,레드테이블,http://www.hyundaiok.com/,건지산,35.8294,127.1344,899.683712,N,N,N,,운영중
381668,강커피,전라북도 전주시,42,0,N,N,N,Y,Y,N,,,N,N,Y,N,레드테이블,,호남제일문,35.86935,127.0709,766.112087,N,N,N,,운영중
381669,커피스토리,전라북도 전주시,14,0,N,N,N,N,Y,N,,,N,N,N,N,레드테이블,,호남제일문,35.86935,127.0709,544.525012,N,N,N,,운영중
381673,캠토우아점,전라북도 전주시,16,0,N,N,N,Y,Y,N,,,N,N,Y,N,레드테이블,,아중호수,35.82581,127.1745,598.094889,N,N,N,,운영중
381678,커피지,전라북도 전주시,0,0,Y,Y,N,N,Y,Y,,매일 10:00~22:00,N,N,N,N,,,덕진공원,35.8475,127.121,163.825674,N,N,N,,운영중
381681,카페유고,전라북도 전주시,0,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,건지산,35.8294,127.1344,936.145211,N,N,N,,운영중
381683,요거프레소 전주센트럴파크점,전라북도 전주시,22,0,N,N,N,N,Y,N,,"매일 10:00~22:00, 공휴일 12:00~22:00",N,N,N,N,레드테이블,,덕진공원,35.8475,127.121,616.469279,N,N,N,,운영중
381689,이디야커피송천점,전라북도 전주시,64,0,N,N,N,N,Y,N,,"평일 09:00~23:00, 공휴일 09:00~24:00",N,N,N,N,레드테이블,"http://www.ediya.com/,http://instagram.com/ediya.coffee",오송제,35.85935,127.1255,890.365731,N,Y,Y,,운영중
381696,카페그곳,전라북도 전주시,0,0,Y,Y,N,N,Y,Y,,"매일 12:00~22:00, 일요일 12:00~21:00",N,N,N,N,,"http://cafe.naver.com/caffeplace/,http://blog.naver.com/yckim1976",덕진공원,35.8475,127.121,402.340029,N,N,N,,운영중
