식당(ID),식당명,지역명,주차가능여부,와이파이제공여부,놀이방유무,반려동물입장가능여부,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,택배판매유무,배리어프리유무,배달서비스유무,예약방식명,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,키오스크유무,모바일페이먼트유무,스마트오더유무,입식좌석수,좌식좌석수,대표메뉴명
272857,팬텀팬피그(광주충장로점),광주광역시 동구,N,Y,N,N,Y,Y,,매일 11:30~23:00,N,N,N,전화예약,,https://instagram.com/phantompanpig_gwangju?igshid=1j3wl3sbu8t2s,,,,,N,N,N,,,팬텀 팬 포크 무제한 무한리필
272858,진분식,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,김밥
272859,학동양육점,광주광역시 동구,N,N,N,N,N,N,,매일 16:00~23:00,N,N,N,"전화예약,온라인예약",네이버,,학동증심사입구역,35.1333493,126.9284320,170.2692180,N,N,N,,,
272860,한마음포차,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,459.5186160,N,N,N,,,병어
272861,가비백반,광주광역시 동구,N,N,N,N,Y,N,일요일,매일 10:00~22:00,N,N,N,,,,,,,,N,N,N,,,제육볶음
272862,커피볶는집 마루,광주광역시 동구,Y,Y,N,N,Y,Y,,매일 08:00~21:00,N,N,N,"전화예약,온라인예약",네이버,,문화전당역(구도청),35.1464409,126.9198890,494.8946850,N,Y,Y,,,드립아메리카노
272863,다락마을(충장로점),광주광역시 동구,N,Y,N,N,Y,Y,,매일 11:30~22:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,440.0560880,N,N,N,,,뉴욕 찹스테이크
272864,생생막걸리(계림본점),광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,참치모듬
272865,제주화산석에구운고기,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
272866,꼭지네,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
272867,명인회관,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,264.5472040,N,N,N,,,생고기
272868,우리푸드시스템,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
272869,미식가,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,251.2958920,N,N,N,,,소유 라멘
272870,돈까스퐁당떡볶이공수간(광주동구점),광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,464.6464700,N,N,N,,,
272871,후라이드참잘하는집(조대점),광주광역시 동구,N,N,N,N,Y,N,,매일 11:00~01:00,N,N,Y,,,"https://blog.naver.com/good_fried,https://www.facebook.com/goodfriedofficial/,https://www.instagram.com/good__fried/",문화전당역(구도청),35.1464409,126.9198890,485.0753980,N,N,N,,,후라이드치킨
272872,88닭발,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
272873,보성녹차돼지한우,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,358.9560900,N,N,N,,,생고기
272874,황솔촌(충장점),광주광역시 동구,N,N,N,N,Y,Y,,매일 11:40~23:00,N,N,Y,전화예약,,http://www.hsckorea.com/,문화전당역(구도청),35.1464409,126.9198890,535.0481040,N,N,N,,,"양념돼지갈비,고기구이,왕생갈비,물 냉면"
272875,대광추어탕,광주광역시 동구,N,N,N,N,N,N,일요일,매일 11:00~20:00,N,N,N,,,,금남로4가역,35.1507100,126.9147300,503.3393500,N,N,N,,,
272876,평창콘서트,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
272877,한돈,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,생삼겹살을 얼려만든 대패삼겹살
272878,맛신내파닭탕수육(조대점),광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,557.6382270,N,N,N,,,김치피자탕수육
272879,한화호텔(전남대병원점),광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,535.8807160,N,N,N,,,
272880,한화호텔(전남대병원점),광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,535.8807160,N,N,N,,,
272881,진숯불갈비,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,참숯돼지갈비
272883,수목식당,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
272884,본죽(증심사입구역점),광주광역시 동구,N,N,N,N,Y,N,,매일 09:00~21:30,N,N,Y,,,https://www.bonif.co.kr/menu/list?brdCd=BF101,학동증심사입구역,35.1333493,126.9284320,173.6869100,N,N,N,,,전복죽
272885,흑돈등갈비본가(산수본점),광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,등갈비
272886,정열식당,광주광역시 동구,N,N,N,N,Y,N,일요일,매일 12:00~22:30,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,314.9398380,N,N,N,,,청국장
272887,투게더(용산점),광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,소태역,35.1230319,126.9325690,380.5117290,N,N,N,,,
272888,보리수전통찻집,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
272889,햇빛마을,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,생선구이백반
272890,가출,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,인당국악사,35.1453096,126.9215580,639.0251750,N,N,N,,,가출원조닭발
272891,뜰안채,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,196.2718920,N,N,N,,,보리굴비 정식1인 기준
272892,1943(구시청점),광주광역시 동구,N,Y,N,N,Y,Y,,매일 17:00~06:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,233.2357110,N,N,N,,,로제파스타치킨
272893,마한지,광주광역시 동구,N,N,N,N,Y,N,연중무휴,평일 11:30~22:00,N,N,Y,,,,문화전당역(구도청),35.1464409,126.9198890,159.8604150,N,N,N,,,왕갈비탕
272894,걸구곱창갈비,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,학동증심사입구역,35.1333493,126.9284320,483.6028140,N,N,N,,,소곱창
272895,사카나,광주광역시 동구,N,Y,N,N,Y,Y,,,N,N,N,전화예약,,,학동증심사입구역,35.1333493,126.9284320,61.1297610,N,N,N,,,최고급 생참치
272896,치킨퐁,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
272897,우린 청춘이닭,광주광역시 동구,N,N,N,N,N,Y,,매일 14:00~02:00,N,N,Y,전화예약,,https://all2333669.modoo.at,인당국악사,35.1453096,126.9215580,673.0925530,N,N,N,,,
272898,철따라계절따라,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,269.1588580,N,N,N,,,산낙지볶음
272899,푸치니,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,부대찌개
272900,올데이커피,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,374.8172010,N,N,N,,,과테말라 안티구야
272901,석봉토스트(광주충장로점),광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,http://sukbong.com/,문화전당역(구도청),35.1464409,126.9198890,658.9571200,N,N,N,,,모듬토스트
272902,학교종이 땡땡땡,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
272903,재희다방,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
272904,커피창고,광주광역시 동구,N,N,N,N,Y,N,일요일,매일 11:00~22:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,338.2777260,N,N,N,,,
272905,홈플러스(계림점),광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
272911,던킨도너츠(광주전남대병원점),광주광역시 동구,N,N,N,N,Y,Y,,"평일 07:30~23:00, 주말 07:30~23:00",N,N,N,,,http://www.dunkindonuts.co.kr/,문화전당역(구도청),35.1464409,126.9198890,473.0442500,N,N,N,,,올리브 츄이스티
272912,빵 앤 케？,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
272913,몽블랑제(광주계림점),광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
273138,부자식당,광주광역시 동구,N,N,N,N,N,N,,매일 08:00~24:00,N,N,N,,,,금남로4가역,35.1507100,126.9147300,532.5394880,N,N,N,,,
286878,대운베이커리,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294181,동명다방,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,514.7564710,N,N,N,,,아메리카노
294182,빕스(광주충장로점),광주광역시 동구,Y,N,N,N,Y,Y,,"평일 11:30~21:00, 주말 11:30~21:00",N,N,N,"전화예약,온라인예약",네이버,http://www.ivips.co.kr/,문화전당역(구도청),35.1464409,126.9198890,505.1438490,N,N,N,,,평일 런치 샐러드 바
294184,진블루,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294185,청솔식당,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294186,충장로길맥주,광주광역시 동구,N,N,N,N,Y,N,,매일 06:00~04:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,245.9335450,N,N,N,,,고기만두
294187,와이하우스(Y-HOUSE BEAUT CAFE),광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294188,산들채숯불갈비,광주광역시 동구,N,N,N,N,Y,N,연중무휴,매일 11:30~21:30,N,N,N,,,,,,,,N,N,N,,,산들채돌쌈밥
294189,모란창평국밥,광주광역시 동구,Y,Y,N,N,Y,Y,,,N,N,N,전화예약,,,,,,,N,N,N,,,모듬수육
294190,가쿠메이긴자,광주광역시 동구,N,N,N,N,N,N,,,N,N,Y,,,,문화전당역(구도청),35.1464409,126.9198890,224.0952670,N,N,N,,,
294191,돌배기집(광주충장로점),광주광역시 동구,N,N,N,N,Y,N,,매일 11:00~04:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,300.0830930,N,N,N,,,차돌찌개
294192,이모오케이맛집,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,526.7464700,N,N,N,,,
294193,한끼라면,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294194,승주네게장백반,광주광역시 동구,Y,N,N,N,Y,N,토요일,매일 11:00~22:00,N,N,N,전화예약,,http://itvplus.co.kr/home9/sungjune/,,,,,N,N,N,,,아구찜
294195,먹자판,광주광역시 동구,N,N,N,N,Y,N,토요일,매일 09:00~21:00,N,N,Y,,,,,,,,N,N,N,,,제육볶음
294196,불로동텟판,광주광역시 동구,N,N,N,N,Y,N,일요일,매일 19:00~02:00,N,N,N,,,http://cafe.naver.com/bullodongteppan,문화전당역(구도청),35.1464409,126.9198890,344.4709940,N,N,N,,,연어사시미
294197,삼겹한판,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,생삼겹살
294198,그대발길이머무는곳에,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294199,송하스넥,광주광역시 동구,N,N,N,N,N,N,,매일 09:00~21:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,508.6474340,N,N,N,,,
294200,다마시찌,광주광역시 동구,N,N,N,N,Y,Y,,매일 06:30~02:00,N,N,N,전화예약,,,,,,,N,N,N,,,치즈닭갈비
294201,소리네팥죽,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,팥칼국수
294202,소문난오돌뼈막창구이,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,소태역,35.1230319,126.9325690,166.3499380,N,N,N,,,오돌뼈
294203,유미식당,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294204,성심회타운,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294205,완도식당,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294206,라화쿵부(광주충장로점),광주광역시 동구,N,N,N,N,Y,N,,매일 11:00~22:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,453.4926670,N,N,N,,,마라탕
294207,명가녹두빈대떡,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,218.9837900,N,N,N,,,빈대떡
294208,제주삼다갈치,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,http://ok114.co.kr/0622334747,문화전당역(구도청),35.1464409,126.9198890,648.7767810,N,N,N,,,
294209,황금가든,광주광역시 동구,Y,N,N,N,Y,N,,매일 10:00~22:00,N,N,N,전화예약,,,,,,,N,N,N,,,촌닭코스요리
294210,황제,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294211,은성김밥,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,262.9573930,N,N,N,,,참치김밥
294212,사랑방소주방,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294213,똑임이 아구찜,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294214,장터국밥,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,682.9941060,N,N,N,,,소머리국밥
294215,창평시골국밥,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,405.7443010,N,N,N,,,모듬국밥
294216,주막,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294217,오렌지힐,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,인당국악사,35.1453096,126.9215580,683.0306100,N,N,N,,,시원한조개탕
294219,해남골맛집,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294220,돈일촌,광주광역시 동구,N,Y,N,N,Y,Y,,매일 16:00~24:00,N,N,N,전화예약,,,금남로4가역,35.1507100,126.9147300,266.8998470,N,N,N,,,제주백돼지기본
294221,할리스(광주충장로점),광주광역시 동구,N,Y,N,N,Y,Y,,매일 09:00~22:00,N,N,N,,,"http://www.hollys.co.kr/,https://www.facebook.com/EnjoyHollys,https://www.instagram.com/hollyscoffee.official/",문화전당역(구도청),35.1464409,126.9198890,216.7042740,N,N,N,,,데일리 스무디
294222,병원입구식당,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294223,청와정,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294224,맛나찌개나라,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294225,세렌디피티,광주광역시 동구,N,N,N,N,Y,N,연중무휴,매일 12:00~23:00,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,473.5914920,N,N,N,,,크림떡볶이
294226,송가네,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,405.7243990,N,N,N,,,대패삼겹
294227,송촌꼬마김밥(산수점),광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,고추김밥
294228,19티(조대후문점),광주광역시 동구,N,N,N,N,N,N,,매일 09:00~21:00,N,N,N,,,,,,,,N,N,N,,,
294229,만월,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294230,전주식당,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,332.5974500,N,N,N,,,코다리찜
294231,시골밥상,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,305.6172630,N,N,N,,,백반
294232,카페로빈,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,532.0369650,N,N,N,,,
294233,콩테,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,285.9814540,N,N,N,,,
294234,신락원(광주본점신관점),광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,140.8466680,N,N,N,,,간짜장
294235,한솥도시락(조선대점),광주광역시 동구,N,N,N,N,N,N,일요일,매일 09:00~20:00,N,N,N,,,"http://www.hsd.co.kr,http://www.facebook.com/hansotofficial",,,,,N,N,N,,,
294236,하늘샘,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,소태역,35.1230319,126.9325690,98.6478690,N,N,N,,,메기탕
294237,양촌추어탕,광주광역시 동구,N,Y,N,N,Y,N,토요일,,N,N,N,전화예약,,,문화전당역(구도청),35.1464409,126.9198890,363.8088980,N,N,N,,,가마솥추어탕
294238,퍼스트네팔,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,http://ok114.co.kr/0622258771,문화전당역(구도청),35.1464409,126.9198890,375.2365870,N,N,N,,,탄두리 치킨
294239,예담,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294240,바른손팬시&스넥(김밥천국),광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294241,해태문구사,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294242,벌크커피(동명점),광주광역시 동구,N,N,N,N,Y,N,,매일 08:00~23:00,N,N,N,전화예약,,,문화전당역(구도청),35.1464409,126.9198890,556.7447020,N,N,N,,,벌크업 아메리카노
294243,석봉토스트(광주조대점),광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,http://sukbong.com/,,,,,N,N,N,,,석봉토스트
294244,커피 혼,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,406.6320570,N,N,N,,,
294246,낙원다방,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294247,먹거리장터,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294248,홈플러스(계림점),광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294249,봉구스 밥버거(조선대점),광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
294250,커피콩,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,293.8239610,N,N,N,,,아메리카노
294251,주먹밥이야기,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,소태역,35.1230319,126.9325690,687.7727480,N,N,N,,,주먹밥
294253,CU풍향금호점,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
317267,우리뷔페(2호점),광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,215.7461160,N,N,N,,,우리뷔페
317268,큰맘할매순대국(광주조선대점),광주광역시 동구,N,N,N,N,Y,N,,매일 00:00~24:00,N,N,N,,,http://www.bkfood.kr/,,,,,N,N,N,,,순대국
317269,베네치아(지산본점),광주광역시 동구,Y,N,N,N,Y,N,,매일 11:30~21:30,N,N,N,,,,,,,,N,N,N,,,메로 스테이크
317270,혜인,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
317271,아카이타코,광주광역시 동구,N,N,N,N,Y,N,,"평일 15:30~21:30, 주말 14:30~22:30",N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,515.0371100,N,N,N,,,확실히 맛있는 타코야키
317272,하나야,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,https://hanaya.modoo.at/,,,,,N,N,N,,,치즈카츠정식
317273,미소식당,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,소태역,35.1230319,126.9325690,569.9620390,N,N,N,,,키조개삼겹살
317274,다미식당,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,448.8573480,N,N,N,,,생비빔밥
317275,남광통닭,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
317276,학운식당,광주광역시 동구,N,N,N,N,Y,N,,매일 12:00~21:00,N,N,N,,,,,,,,N,N,N,,,김치찌개
317277,평동애호박국밥,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
317278,깨비,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
317279,새마을식당(충장로점),광주광역시 동구,N,N,N,N,Y,N,,"평일 17:00~07:00, 주말 17:00~08:00",N,N,N,,,http://newmaul.com,문화전당역(구도청),35.1464409,126.9198890,317.1450040,N,N,N,,,열탄불고기
317280,밀낙원,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,401.6714830,N,N,N,,,
317281,산수옥면가(학동3호점),광주광역시 동구,N,N,N,N,Y,N,,매일 09:00~21:00,N,N,N,,,,학동증심사입구역,35.1333493,126.9284320,81.9958930,N,N,N,,,냉모밀콩국수
317282,전통순대국밥,광주광역시 동구,N,N,N,N,Y,N,일요일,매일 09:00~22:00,N,N,N,,,,,,,,N,N,N,,,옛날순대국밥
317283,화순식당,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,학동증심사입구역,35.1333493,126.9284320,107.2118310,N,N,N,,,제육볶음
317284,청해담,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
317285,도스마스(조선대점),광주광역시 동구,N,N,N,N,Y,N,,"평일 10:00~21:00, 주말 11:00~21:00",N,N,Y,,,http://www.dosmas.co.kr/,,,,,N,N,N,,,세트메뉴1
317286,돈부리바쇼아카츠키,광주광역시 동구,N,Y,N,N,Y,Y,월요일,"매일 11:30~21:30, 토요일 11:30~21:30, 일요일 11:30~21:30",N,N,Y,,,https://www.instagram.com/donburibasyo,문화전당역(구도청),35.1464409,126.9198890,459.2529790,N,N,N,,,사케동
317287,아는오빠 고기집,광주광역시 동구,N,N,N,N,Y,N,,매일 17:00~03:00,N,N,N,온라인예약,네이버,,문화전당역(구도청),35.1464409,126.9198890,216.4951010,N,N,N,,,국내산 벌집 삼겹살
317288,증심사중앙식당(충장점),광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,339.0709720,N,N,N,,,
317289,더세인트(The Saint),광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
317290,만리향,광주광역시 동구,Y,N,N,N,Y,N,,매일 10:00~20:30,N,N,N,전화예약,,,문화전당역(구도청),35.1464409,126.9198890,473.8283590,N,N,N,,,쟁반짜장
317291,중앙식당,광주광역시 동구,Y,N,N,N,Y,Y,월요일,"매일 16:00~17:00, 주말 11:30~21:00",N,N,N,전화예약,,,,,,,N,N,N,,,철판닭볶음
317292,화랑궁회관,광주광역시 동구,N,N,N,N,Y,N,,매일 11:00~21:30,N,N,N,,,,문화전당역(구도청),35.1464409,126.9198890,692.0337720,N,N,N,,,육회비빔밥
317293,사랑채,광주광역시 동구,N,N,N,N,Y,N,일요일,"매일 11:30~23:00, 매일 14:00~17:00",N,N,N,,,,학동증심사입구역,35.1333493,126.9284320,428.2832040,N,N,N,,,닭볶음탕
317294,만수식당,광주광역시 동구,N,N,N,N,Y,N,,매일 11:00~22:00,N,N,Y,,,,금남로4가역,35.1507100,126.9147300,458.2928060,N,N,N,,,오리탕
317295,명승식당,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,동태탕
317296,옛날막창,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
317297,푸디스트(전남대학교병원푸드코트점),광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
317298,광일식당,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,촌닭볶음
317299,치코파닭엔덩킨떵집,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,금남로4가역,35.1507100,126.9147300,486.6027480,N,N,N,,,
317300,시장식당,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
317301,대호식당,광주광역시 동구,N,N,N,N,Y,N,,매일 09:00~20:00,N,N,N,,,,,,,,N,N,N,,,닭볶음
317302,무등산버섯,광주광역시 동구,Y,Y,N,N,Y,Y,월요일,매일 11:00~20:00,N,N,N,,,,,,,,N,N,N,,,버섯전골
317303,로뎀트리,광주광역시 동구,Y,Y,N,N,Y,Y,,,N,N,N,,,,,,,,N,N,N,,,카페라떼
317304,할리스(광주충장로점),광주광역시 동구,N,Y,N,N,Y,Y,,매일 09:00~22:00,N,N,N,,,"http://www.hollys.co.kr/,https://www.facebook.com/EnjoyHollys,https://www.instagram.com/hollyscoffee.official/",문화전당역(구도청),35.1464409,126.9198890,216.7042740,N,N,N,,,데일리 스무디
317305,온클라우드나인,광주광역시 동구,Y,Y,N,N,Y,Y,,매일 00:00~24:00,N,Y,Y,전화예약,,,문화전당역(구도청),35.1464409,126.9198890,200.7947990,N,N,N,,,에스프레소 솔로
317306,오천년코다리(운림점),광주광역시 동구,N,N,N,N,Y,N,,매일 10:00~22:00,N,N,N,,,,,,,,N,N,N,,,코다리조림 중간맛
317307,담양국수,광주광역시 동구,N,N,N,N,Y,N,,매일 07:00~20:00,N,N,N,,,,,,,,N,N,N,,,비빔국수
317308,포그니밥상,광주광역시 동구,N,N,N,N,Y,N,,매일 09:00~22:00,N,N,N,,,,,,,,N,N,N,,,순두부찌개
317309,7080추억의배고픈다리,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,학동증심사입구역,35.1333493,126.9284320,585.4132270,N,N,N,,,
317310,부곡정,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,일반백숙
317311,중머리재식당,광주광역시 동구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,장어탕
317312,엄마의식탁,광주광역시 동구,N,Y,N,N,Y,N,,매일 09:30~21:00,N,N,N,,,"http://momscook.modoo.at/,http://blog.naver.com/awesome5",문화전당역(구도청),35.1464409,126.9198890,408.9780760,N,N,N,,,된장찌개
317313,빛고울식당,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
317314,반디식당,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
317315,국민닭구이,광주광역시 동구,N,N,N,N,Y,Y,월요일,매일 08:00~22:00,N,N,N,전화예약,,,,,,,N,N,N,,,더덕 돼지고기 볶음
317316,바다회타운,광주광역시 동구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
